,text,ipa,syllables,stress,audio_files,audio_urls
209,تحول,ɪtˈħaw.wal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تحَوَّل.wav,https://upload.wikimedia.org/wikipedia/commons/0/05/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AD%D9%8E%D9%88%D9%8E%D9%91%D9%84.wav
319,خصوصا,xuˈsˤuː.sˤɑn,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-خصوصا.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AE%D8%B5%D9%88%D8%B5%D8%A7.wav
226,تراجع,ɪtˈræː.ʒaʕ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تراجَع.wav,https://upload.wikimedia.org/wikipedia/commons/6/60/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B1%D8%A7%D8%AC%D9%8E%D8%B9.wav
146,انشغل,ɪnˈʃa.ɣal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انشَغَل.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B4%D9%8E%D8%BA%D9%8E%D9%84.wav
502,مشترك,ˈmuʃ.ta.rak,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مشترك.wav,https://upload.wikimedia.org/wikipedia/commons/c/c8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B4%D8%AA%D8%B1%D9%83.wav
8,استشار,ɪs.taˈʃɑːrˤ,3,3,LL-Q55633582 (ajp)-Khalil.rantissi-استَشار.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D8%B4%D8%A7%D8%B1.wav
414,منافق,muˈnæː.fɪq,3,2,LL-Q55633582 (ajp)-Mohammad-LPA-منافق.wav,https://upload.wikimedia.org/wikipedia/commons/8/88/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D9%85%D9%86%D8%A7%D9%81%D9%82.wav
126,انأذى,ɪnˈʔa.za,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انأذى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%A3%D8%B0%D9%89.wav
159,انقطع,ɪnˈʔɑ.tˤɑʕ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انقَطَع.wav,https://upload.wikimedia.org/wikipedia/commons/a/a2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D9%82%D9%8E%D8%B7%D9%8E%D8%B9.wav
331,زبدية,zɪbˈdij.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-زبدية.wav,https://upload.wikimedia.org/wikipedia/commons/4/4c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B2%D8%A8%D8%AF%D9%8A%D8%A9.wav
68,اتفق,ɪtˈta.faʔ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اتَّفَق.wav,https://upload.wikimedia.org/wikipedia/commons/2/2c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AA%D9%8E%D9%91%D9%81%D9%8E%D9%82.wav
260,تعود,ɪtˈʕaw.wad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَوَّد.wav,https://upload.wikimedia.org/wikipedia/commons/f/fd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D9%88%D9%8E%D9%91%D8%AF.wav
492,ليلكي,ˈleː.la.ki,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ليلكي.wav,https://upload.wikimedia.org/wikipedia/commons/3/3f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D9%8A%D9%84%D9%83%D9%8A.wav
51,أخيرا,ʔaˈxːi.ran,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-اخيرًا.wav,https://upload.wikimedia.org/wikipedia/commons/2/29/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%A7%D8%AE%D9%8A%D8%B1%D9%8B%D8%A7.wav
392,متأكد,mɪtˈʔak.kɪd,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-متأكّد.wav,https://upload.wikimedia.org/wikipedia/commons/0/0b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AA%D8%A3%D9%83%D9%91%D8%AF.wav
464,سلوفاكيا,slʊ.væːk.ja,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سلوفاكيا.wav,https://upload.wikimedia.org/wikipedia/commons/5/57/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%84%D9%88%D9%81%D8%A7%D9%83%D9%8A%D8%A7.wav
103,اعتزل,ɪʕˈta.zal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اعتَزَل.wav,https://upload.wikimedia.org/wikipedia/commons/b/ba/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B9%D8%AA%D9%8E%D8%B2%D9%8E%D9%84.wav
438,استحق,ɪs.ta.ħaʔ,3,1,LL-Q55633582 (ajp)-Khalil.rantissi-استَحَقّ.wav,https://upload.wikimedia.org/wikipedia/commons/0/09/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D8%AD%D9%8E%D9%82%D9%91.wav
32,تلفزيون,tɪl.fɪzˈjoːn,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تلفزيون.wav,https://upload.wikimedia.org/wikipedia/commons/1/1f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86.wav
397,محطة,mɑˈħɑtˤ.tˤɑ,3,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-محطّة.wav,https://upload.wikimedia.org/wikipedia/commons/3/33/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D9%85%D8%AD%D8%B7%D9%91%D8%A9.wav
59,إجازة,ʔɪˈʒæː.ze,3,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-إجازة.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%A5%D8%AC%D8%A7%D8%B2%D8%A9.wav
48,مفروشات,maf.ruˈʃæːt,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مفروشات.wav,https://upload.wikimedia.org/wikipedia/commons/7/7c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A7%D8%AA.wav
429,وحداني,waħˈdæː.ni,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-وحداني.wav,https://upload.wikimedia.org/wikipedia/commons/6/6f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%88%D8%AD%D8%AF%D8%A7%D9%86%D9%8A.wav
384,لأنه,lɪˈʔan.no,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-لِأنّه.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%84%D9%90%D8%A3%D9%86%D9%91%D9%87.wav
404,مستقبل,musˈtaʔ.bal,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-مستقبل.wav,https://upload.wikimedia.org/wikipedia/commons/d/d1/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84.wav
490,كندرة,ˈkʊn.dɑ.rˤɑ,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كندرة.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%86%D8%AF%D8%B1%D8%A9.wav
329,رومانيا,ruˈmæːn.ja,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رومانيا.wav,https://upload.wikimedia.org/wikipedia/commons/f/f8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%88%D9%85%D8%A7%D9%86%D9%8A%D8%A7.wav
167,بالمرة,bɪlˈmar.ra,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-بالمرة.wav,https://upload.wikimedia.org/wikipedia/commons/2/20/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A8%D8%A7%D9%84%D9%85%D8%B1%D8%A9.wav
155,انفتح,ɪnˈfa.taħ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انفَتَح.wav,https://upload.wikimedia.org/wikipedia/commons/d/d8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D9%81%D9%8E%D8%AA%D9%8E%D8%AD.wav
82,استثمر,ɪsˈtaθ.mar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-استَثمَر.wav,https://upload.wikimedia.org/wikipedia/commons/b/b9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D8%AB%D9%85%D9%8E%D8%B1.wav
10,استعمال,ɪs.tɪʕˈmæːl,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-استعمال.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84.wav
318,خزانة,xaˈzæː.ne,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خزانة.wav,https://upload.wikimedia.org/wikipedia/commons/6/69/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B2%D8%A7%D9%86%D8%A9.wav
417,موبليا,muˈbil.ja,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-موبليا.wav,https://upload.wikimedia.org/wikipedia/commons/d/d9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%88%D8%A8%D9%84%D9%8A%D8%A7.wav
168,بالمية,bɪlˈmij.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بالمية.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%A7%D9%84%D9%85%D9%8A%D8%A9.wav
328,روماني,ruˈmæː.ni,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-روماني.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%88%D9%85%D8%A7%D9%86%D9%8A.wav
269,تقابل,ɪtˈʔæː.bal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقابَل.wav,https://upload.wikimedia.org/wikipedia/commons/c/cd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%A8%D9%8E%D9%84.wav
124,النقب,ɪnˈnɑ.qɑb,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-النقب.wav,https://upload.wikimedia.org/wikipedia/commons/4/4d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%84%D9%86%D9%82%D8%A8.wav
341,شمسية,ʃamˈsij.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شمسيّة.wav,https://upload.wikimedia.org/wikipedia/commons/b/bf/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%85%D8%B3%D9%8A%D9%91%D8%A9.wav
237,تشطف,(ɪ)tˈʃɑtˤ.tˤɑf,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تشَطَّف.wav,https://upload.wikimedia.org/wikipedia/commons/1/19/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%B4%D9%8E%D8%B7%D9%8E%D9%91%D9%81.wav
348,صرماية,sˤʊrˤˈmɑː.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صرماية.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D8%B1%D9%85%D8%A7%D9%8A%D8%A9.wav
479,عصبي,ˈʕɑ.sˤɑ.bi,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عصبي.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B5%D8%A8%D9%8A.wav
401,مرارة,mɑˈrˤɑː.rɑ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مرارة.wav,https://upload.wikimedia.org/wikipedia/commons/7/74/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B1%D8%A7%D8%B1%D8%A9.wav
460,زلمة,ˈza.la.me,3,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-زلمة.wav,https://upload.wikimedia.org/wikipedia/commons/d/d4/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B2%D9%84%D9%85%D8%A9.wav
235,تسلى,ɪtˈsal.la,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تسَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/f/ff/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B3%D9%8E%D9%84%D9%91%D9%89.wav
34,تمانين,ta.maˈniːn,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-80.wav,https://upload.wikimedia.org/wikipedia/commons/0/05/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-80.wav
50,هدولاك,ha.doˈlæːk,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-هدولاك.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%87%D8%AF%D9%88%D9%84%D8%A7%D9%83.wav
15,استلذ,ɪs.taˈlaz,3,3,LL-Q55633582 (ajp)-Khalil.rantissi-استَلَذّ.wav,https://upload.wikimedia.org/wikipedia/commons/9/97/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D9%84%D9%8E%D8%B0%D9%91.wav
441,بدوي,ˈba.da.wi,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بدوي.wav,https://upload.wikimedia.org/wikipedia/commons/c/c8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%AF%D9%88%D9%8A.wav
109,افترض,ɪfˈtɑ.rˤɑdˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-افتَرَض.wav,https://upload.wikimedia.org/wikipedia/commons/1/1a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%81%D8%AA%D9%8E%D8%B1%D9%8E%D8%B6.wav
174,برنامج,barˈnæː.mɪʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-بَرنامِج.wav,https://upload.wikimedia.org/wikipedia/commons/d/da/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%B1%D9%86%D8%A7%D9%85%D9%90%D8%AC.wav
170,بحيرة,bʊˈħaj.rˤɑ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-بُحيرة.wav,https://upload.wikimedia.org/wikipedia/commons/0/04/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8F%D8%AD%D9%8A%D8%B1%D8%A9.wav
17,استيطان,ɪs.tiːˈtˤɑːn,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-استيطان.wav,https://upload.wikimedia.org/wikipedia/commons/5/50/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A7%D8%B3%D8%AA%D9%8A%D8%B7%D8%A7%D9%86.wav
211,تخبى,ɪtˈxab.ba,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَبّى.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%A8%D9%91%D9%89.wav
207,تحمل,ɪtˈħam.mal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تحَمَّل.wav,https://upload.wikimedia.org/wikipedia/commons/3/3f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AD%D9%8E%D9%85%D9%8E%D9%91%D9%84.wav
246,تطمن,ɪtˤˈtˤɑm.mɑn,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تطَمَّن.wav,https://upload.wikimedia.org/wikipedia/commons/8/85/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B7%D9%8E%D9%85%D9%8E%D9%91%D9%86.wav
415,منبه,muˈnab.bɪh,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-منبه.wav,https://upload.wikimedia.org/wikipedia/commons/3/35/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%86%D8%A8%D9%87.wav
400,مدينة,maˈdiː.ne,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مدينة.wav,https://upload.wikimedia.org/wikipedia/commons/9/94/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AF%D9%8A%D9%86%D8%A9.wav
425,نهاية,niˈhæː.je,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-نهاية.wav,https://upload.wikimedia.org/wikipedia/commons/9/9f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%87%D8%A7%D9%8A%D8%A9.wav
58,أوربا,ʔuˈrʊb.ba,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-أوربّا.wav,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A3%D9%88%D8%B1%D8%A8%D9%91%D8%A7.wav
2,أصدقاء,ʔɑsˤ.dˤɪˈqɑːʔ,3,3,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-اصدقاء.wav,https://upload.wikimedia.org/wikipedia/commons/b/b6/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%A7%D8%B5%D8%AF%D9%82%D8%A7%D8%A1.wav
215,تخصص,ɪtˈxɑsˤ.sˤɑsˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَصَّص.wav,https://upload.wikimedia.org/wikipedia/commons/2/21/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%B5%D9%8E%D9%91%D8%B5.wav
236,تشتت,ɪtˈʃat.tat,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تشَتَّت.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B4%D9%8E%D8%AA%D9%8E%D9%91%D8%AA.wav
271,تقارب,ɪtˈʔɑː.rˤɑb,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقارَب.wav,https://upload.wikimedia.org/wikipedia/commons/e/ef/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%B1%D9%8E%D8%A8.wav
194,تجعلك,(ɪ)tˈʒaʕ.lak,3,2,LL-Q55633582 (ajp)-Mohammad-LPA-تجعلك.wav,https://upload.wikimedia.org/wikipedia/commons/a/a3/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%AA%D8%AC%D8%B9%D9%84%D9%83.wav
386,لحال,laˈħæː.lo,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-لحال.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D8%AD%D8%A7%D9%84.wav
345,صبية,sˤaˈbij.je,3,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-صبية.wav,https://upload.wikimedia.org/wikipedia/commons/f/f1/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B5%D8%A8%D9%8A%D8%A9.wav
275,تقدم,ɪtˈʔad.dam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقَدَّم.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D9%8E%D8%AF%D9%8E%D9%91%D9%85.wav
366,غلاية,ɣalˈlæː.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غلّاية.wav,https://upload.wikimedia.org/wikipedia/commons/b/b2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%84%D9%91%D8%A7%D9%8A%D8%A9.wav
89,استعجل,ɪsˈtaʕ.ʒal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-استَعجَل.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D8%B9%D8%AC%D9%8E%D9%84.wav
150,انصلب,(ɪ)nˈsˤɑ.lɑb,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-انصَلَب.wav,https://upload.wikimedia.org/wikipedia/commons/3/31/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A7%D9%86%D8%B5%D9%8E%D9%84%D9%8E%D8%A8.wav
101,اعترض,ɪʕˈtˤɑ.rˤɑdˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اعتَرَض.wav,https://upload.wikimedia.org/wikipedia/commons/e/e5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B9%D8%AA%D9%8E%D8%B1%D9%8E%D8%B6.wav
306,جريدة,ʒaˈriː.de,3,2,LL-Q55633582 (ajp)-Mohammad-LPA-جريدة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f6/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%AC%D8%B1%D9%8A%D8%AF%D8%A9.wav
374,قلاية,ʔalˈlæː.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قَلّاية.wav,https://upload.wikimedia.org/wikipedia/commons/1/1e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%8E%D9%84%D9%91%D8%A7%D9%8A%D8%A9.wav
378,كلبشة,kaˈlab.ʃa,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كلبشة.wav,https://upload.wikimedia.org/wikipedia/commons/7/70/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%84%D8%A8%D8%B4%D8%A9.wav
200,تحدى,ɪtˈħad.da,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تحَدّى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AD%D9%8E%D8%AF%D9%91%D9%89.wav
117,التزم,ɪlˈta.zam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-التَزَم.wav,https://upload.wikimedia.org/wikipedia/commons/1/16/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%84%D8%AA%D9%8E%D8%B2%D9%8E%D9%85.wav
327,رمادي,raˈmæː.di,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رمادي.wav,https://upload.wikimedia.org/wikipedia/commons/c/c7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%85%D8%A7%D8%AF%D9%8A.wav
265,تغير,ɪdˈɣaj.jar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تغَيَّر.wav,https://upload.wikimedia.org/wikipedia/commons/0/0a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%BA%D9%8E%D9%8A%D9%8E%D9%91%D8%B1.wav
177,بطاطا,bɑˈtˤɑː.tˤɑ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بطاطا.wav,https://upload.wikimedia.org/wikipedia/commons/3/35/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%B7%D8%A7%D8%B7%D8%A7.wav
240,تصالح,ɪtˈsˤɑː.lˤɑħ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تصالَح.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B5%D8%A7%D9%84%D9%8E%D8%AD.wav
203,تحسن,ɪtˈħas.san,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تحَسَّن.wav,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AD%D9%8E%D8%B3%D9%8E%D9%91%D9%86.wav
455,خلوي,ˈxa.la.wi,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خلوي.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D9%84%D9%88%D9%8A.wav
14,استقل,ɪs.taˈʔal,3,3,LL-Q55633582 (ajp)-Khalil.rantissi-استَقَلّ.wav,https://upload.wikimedia.org/wikipedia/commons/1/12/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D9%82%D9%8E%D9%84%D9%91.wav
66,اتحد,ɪtˈta.ħad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اتَّحَد.wav,https://upload.wikimedia.org/wikipedia/commons/c/cf/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AA%D9%8E%D9%91%D8%AD%D9%8E%D8%AF.wav
285,تمرن,ɪtˈmar.ran,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَرَّن.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D8%B1%D9%8E%D9%91%D9%86.wav
164,بالآخر,bɪlˈʔæː.xɪr,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-بالآخر.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A8%D8%A7%D9%84%D8%A2%D8%AE%D8%B1.wav
