fileName,name,duration,F1,F2,F3
file319.TextGrid,2,0.320,921,1757,3100
file319.TextGrid,3,0.260,765,1425,2481
file319.TextGrid,,0.319,903,1858,2986
file32.TextGrid,,0.230,910,1905,3055
file32.TextGrid,1,0.310,387,1297,2640
file32.TextGrid,2,0.130,551,1738,2893
file32.TextGrid,3,0.580,385,1967,2705
file32.TextGrid,,0.065,439,1948,2770
file320.TextGrid,,0.270,993,2125,3262
file320.TextGrid,1,0.270,926,2078,3143
file320.TextGrid,2,0.230,596,1217,2983
file320.TextGrid,3,0.360,422,1415,2859
file320.TextGrid,,0.179,450,1747,3008
file321.TextGrid,,0.290,864,2299,3431
file321.TextGrid,1,0.250,415,2360,3140
file321.TextGrid,2,0.270,594,1945,2829
file321.TextGrid,3,0.610,1264,2571,3589
file321.TextGrid,,0.316,933,2369,3552
file322.TextGrid,,0.250,1169,2113,3331
file322.TextGrid,1,0.220,516,2211,2840
file322.TextGrid,2,0.390,685,1723,2713
file322.TextGrid,3,0.400,519,1618,2883
file322.TextGrid,,0.220,857,1896,3017
file323.TextGrid,,0.240,1006,2017,3044
file323.TextGrid,1,0.200,628,2239,3116
file323.TextGrid,2,0.430,702,1794,3004
file323.TextGrid,3,0.310,550,1686,2925
file323.TextGrid,,0.300,1326,2241,4595
file324.TextGrid,,0.280,1034,2096,3177
file324.TextGrid,1,0.240,373,1832,2729
file324.TextGrid,2,0.280,855,1766,3136
file324.TextGrid,3,0.420,720,1949,2903
file324.TextGrid,,0.175,1036,1993,3113
file325.TextGrid,,0.240,1429,2271,4596
file325.TextGrid,1,0.250,371,2058,2569
file325.TextGrid,2,0.280,1064,2034,3093
file325.TextGrid,3,0.560,852,1727,2645
file325.TextGrid,,0.235,1157,2086,3044
file326.TextGrid,,0.260,860,1917,3127
file326.TextGrid,1,0.130,430,1353,3129
file326.TextGrid,2,0.250,752,1618,3288
file326.TextGrid,3,0.430,345,1849,2547
file326.TextGrid,,0.154,459,1307,2448
file327.TextGrid,,0.270,1154,2265,3261
file327.TextGrid,1,0.240,452,2071,3033
file327.TextGrid,2,0.200,574,2174,3017
file327.TextGrid,3,0.200,640,2034,2989
file327.TextGrid,,0.314,957,2064,3143
file328.TextGrid,,0.220,963,2090,3172
file328.TextGrid,1,0.280,1080,2353,3155
file328.TextGrid,2,0.370,808,2022,3219
file328.TextGrid,3,0.500,780,1846,3053
file328.TextGrid,,0.195,1163,2056,3116
file329.TextGrid,,0.270,551,1629,2596
file329.TextGrid,1,0.230,370,1166,2683
file329.TextGrid,2,0.080,517,1217,2995
file329.TextGrid,3,0.590,383,1108,2713
file329.TextGrid,,0.145,491,1464,2539
file33.TextGrid,,0.230,1089,2139,3097
file33.TextGrid,1,0.240,377,1852,2762
file33.TextGrid,2,0.230,965,1650,3182
file33.TextGrid,3,0.370,725,1934,3350
file33.TextGrid,,0.239,1004,2088,3532
file330.TextGrid,,0.250,1191,2157,3182
file330.TextGrid,1,0.340,581,1961,2541
file330.TextGrid,2,0.430,607,1661,2639
file330.TextGrid,3,0.170,506,1566,2780
file330.TextGrid,,0.205,1320,1918,3398
file331.TextGrid,,0.190,1070,2155,3464
file331.TextGrid,1,0.270,1109,2406,3433
file331.TextGrid,2,0.320,564,1778,2892
file331.TextGrid,3,0.370,401,1114,2995
file331.TextGrid,,0.245,1174,2068,3137
file332.TextGrid,,0.250,723,1746,2827
file332.TextGrid,1,0.220,486,1835,2481
file332.TextGrid,2,0.320,732,1651,2833
file332.TextGrid,3,0.430,778,2107,3240
file332.TextGrid,,0.187,1053,2295,3279
file333.TextGrid,,0.290,1187,1996,3113
file333.TextGrid,1,0.190,600,1512,2755
file333.TextGrid,2,0.190,819,1897,3295
file333.TextGrid,3,0.280,479,1764,2770
file333.TextGrid,,0.179,555,1841,3069
file334.TextGrid,,0.230,835,2146,3262
file334.TextGrid,1,0.240,599,1737,2940
file334.TextGrid,2,0.180,474,1648,2564
file334.TextGrid,3,0.340,444,1655,2435
file334.TextGrid,,0.232,403,1537,3057
file335.TextGrid,,0.260,1297,2117,3446
file335.TextGrid,1,0.240,527,2231,2916
file335.TextGrid,2,0.370,951,1454,2585
file335.TextGrid,3,0.450,963,1632,2639
file335.TextGrid,,0.075,1028,2040,3043
file336.TextGrid,,0.220,802,1928,3022
file336.TextGrid,1,0.070,707,1925,3091
file336.TextGrid,2,0.240,545,1370,2848
file336.TextGrid,3,0.470,508,1450,2771
file336.TextGrid,,0.222,602,1785,2934
file337.TextGrid,,0.280,1497,2382,5429
file337.TextGrid,1,0.310,503,2247,2850
file337.TextGrid,2,0.440,749,1890,2810
file337.TextGrid,3,0.310,766,1564,2609
file337.TextGrid,,0.225,927,1779,2971
file338.TextGrid,,0.240,483,1510,2536
file338.TextGrid,1,0.190,1275,2365,2948
file338.TextGrid,2,0.310,372,2239,2916
file338.TextGrid,3,0.340,463,1949,2790
file338.TextGrid,,0.142,506,1551,2694
file339.TextGrid,,0.220,529,1658,2775
file339.TextGrid,1,0.220,477,2214,2931
file339.TextGrid,2,0.450,730,1749,2521
file339.TextGrid,3,0.190,479,1631,2918
file339.TextGrid,,0.315,1926,3061,3670
file34.TextGrid,,0.280,1037,2001,2980
file34.TextGrid,1,0.190,547,2281,2893
file34.TextGrid,2,0.400,821,1643,2648
file34.TextGrid,3,0.400,742,1627,2636
file34.TextGrid,,0.295,1066,1962,2960
file340.TextGrid,,0.210,1044,2043,3105
file340.TextGrid,1,0.260,575,2219,2903
file340.TextGrid,2,0.430,648,1465,2418
file340.TextGrid,3,0.300,473,1351,2619
file340.TextGrid,,0.195,1084,2195,3886
file341.TextGrid,,0.130,1129,2313,3268
file341.TextGrid,1,0.300,388,1867,2832
file341.TextGrid,2,0.080,561,1940,3109
file341.TextGrid,3,0.560,879,1964,2988
file341.TextGrid,,0.239,936,1960,2960
file342.TextGrid,,0.230,841,2039,3304
file342.TextGrid,1,0.280,752,2282,3140
file342.TextGrid,2,0.160,654,1717,2825
file342.TextGrid,3,0.660,669,2218,3390
file342.TextGrid,,0.065,1102,2635,3733
file343.TextGrid,,0.250,1067,2332,3325
file343.TextGrid,1,0.350,333,1745,2704
file343.TextGrid,2,0.130,742,1980,2741
file343.TextGrid,3,0.530,249,1967,2883
file343.TextGrid,,0.240,882,2221,3251
file344.TextGrid,,0.240,734,1895,3149
file344.TextGrid,1,0.260,1036,2190,3117
file344.TextGrid,2,0.150,706,1920,3025
file344.TextGrid,3,0.120,464,1924,2741
file344.TextGrid,,0.454,602,1913,2711
file345.TextGrid,,0.210,1058,2189,3306
file345.TextGrid,1,0.220,721,1889,2860
file345.TextGrid,2,0.260,776,1583,3067
file345.TextGrid,3,0.360,797,1794,3243
file345.TextGrid,,0.259,1110,2101,2939
file346.TextGrid,,0.260,1340,2275,4301
file346.TextGrid,1,0.270,371,2267,2582
file346.TextGrid,2,0.120,634,1881,2658
file346.TextGrid,3,0.430,491,1657,2660
file346.TextGrid,,0.229,1079,2189,3205
file347.TextGrid,,0.210,1147,2474,3408
file347.TextGrid,1,0.360,733,1238,2691
file347.TextGrid,2,0.210,602,1453,3024
file347.TextGrid,3,0.310,523,2305,3385
file347.TextGrid,,0.305,1035,2026,3150
file348.TextGrid,,0.240,931,2109,3248
file348.TextGrid,1,0.100,585,1629,3007
file348.TextGrid,2,0.240,391,1024,2801
file348.TextGrid,3,0.390,650,1076,2686
file348.TextGrid,,0.083,809,2089,3280
file349.TextGrid,,0.260,770,1776,2974
file349.TextGrid,1,0.180,534,1639,2913
file349.TextGrid,2,0.280,383,1594,2583
file349.TextGrid,3,0.120,294,1651,2656
file349.TextGrid,,0.128,628,1979,3246
file35.TextGrid,,0.290,1418,2281,4919
file35.TextGrid,1,0.250,402,2232,2815
file35.TextGrid,2,0.520,724,1919,2877
file35.TextGrid,3,0.360,752,1763,2656
file35.TextGrid,,0.231,1095,1949,2976
file350.TextGrid,,0.230,1102,2206,3320
file350.TextGrid,1,0.230,467,2233,2994
file350.TextGrid,2,0.450,980,2015,2953
file350.TextGrid,3,0.430,1347,2700,3519
file350.TextGrid,,0.055,1440,2969,4178
file351.TextGrid,,0.280,1029,2148,3286
file351.TextGrid,1,0.130,352,1578,2777
file351.TextGrid,2,0.240,814,1648,2828
file351.TextGrid,3,0.160,683,1501,2910
file351.TextGrid,,0.329,907,1982,3055
file352.TextGrid,,0.280,940,1978,3179
file352.TextGrid,1,0.160,805,1212,2635
file352.TextGrid,2,0.150,408,960,2835
file352.TextGrid,3,0.410,616,1954,2926
file352.TextGrid,,0.224,342,1763,3052
file353.TextGrid,,0.230,1107,2216,3297
file353.TextGrid,1,0.240,545,1721,3042
file353.TextGrid,2,0.230,450,1240,2830
file353.TextGrid,3,0.580,370,2261,2781
file353.TextGrid,,0.127,698,2045,3213
file354.TextGrid,,0.280,436,1512,2960
file354.TextGrid,1,0.190,390,1577,2863
file354.TextGrid,2,0.130,1056,2327,3236
file354.TextGrid,3,0.460,522,1808,2648
file354.TextGrid,,0.162,490,1523,2836
file355.TextGrid,,0.230,1234,2264,3200
file355.TextGrid,1,0.210,618,2029,3038
file355.TextGrid,2,0.330,691,1524,2688
file355.TextGrid,3,0.350,586,1728,2685
file355.TextGrid,,0.275,1277,2315,3249
file356.TextGrid,,0.310,1017,1963,3114
file356.TextGrid,1,0.130,792,1142,2857
file356.TextGrid,2,0.090,582,1211,3072
file356.TextGrid,3,0.330,796,1474,2939
file356.TextGrid,,0.269,880,2026,3165
file357.TextGrid,,0.250,916,1814,2933
file357.TextGrid,1,0.210,903,2118,3113
file357.TextGrid,2,0.120,383,1698,2865
file357.TextGrid,3,0.510,453,1947,2712
file357.TextGrid,,0.132,478,1820,2877
file358.TextGrid,,0.270,873,1866,2942
file358.TextGrid,1,0.240,459,1671,2660
file358.TextGrid,2,0.190,593,1382,2663
file358.TextGrid,3,0.240,416,1675,2484
file358.TextGrid,,0.369,894,2087,2982
file359.TextGrid,,0.280,532,1674,2798
file359.TextGrid,1,0.220,402,1736,2985
file359.TextGrid,2,0.250,534,1981,2797
file359.TextGrid,3,0.340,444,2137,2644
file359.TextGrid,,0.219,750,1910,3017
file36.TextGrid,,0.250,1349,2248,3826
file36.TextGrid,1,0.280,1088,2174,2699
file36.TextGrid,2,0.190,866,1767,2652
file36.TextGrid,3,0.420,648,1639,2754
file36.TextGrid,,0.255,1130,2160,3156
file360.TextGrid,,0.260,1268,2363,3200
file360.TextGrid,1,0.350,733,2082,3050
file360.TextGrid,2,0.260,692,1338,3076
file360.TextGrid,3,0.250,620,1346,2523
file360.TextGrid,,0.275,1105,2026,3228
file361.TextGrid,,0.260,547,1702,3220
file361.TextGrid,1,0.140,328,2063,3092
file361.TextGrid,2,0.240,338,1993,2843
file361.TextGrid,3,0.390,473,1683,2542
file361.TextGrid,,0.192,495,1493,2722
file362.TextGrid,,0.280,905,2135,3180
file362.TextGrid,1,0.250,320,2807,3289
file362.TextGrid,2,0.250,563,1704,2817
file362.TextGrid,3,0.250,634,1593,2668
file362.TextGrid,,0.279,1046,2048,3294
file363.TextGrid,,0.230,944,2075,3015
file363.TextGrid,1,0.260,572,1687,2916
file363.TextGrid,2,0.190,634,1451,2904
file363.TextGrid,3,0.390,673,1752,3057
file363.TextGrid,,0.239,883,2151,3302
file364.TextGrid,,0.230,744,1904,3092
file364.TextGrid,1,0.210,670,1812,3091
file364.TextGrid,2,0.150,726,1498,2891
file364.TextGrid,3,0.390,519,1121,3188
file364.TextGrid,,0.159,551,1684,3064
file365.TextGrid,,0.250,1080,2088,3255
file365.TextGrid,1,0.240,946,2250,3585
file365.TextGrid,2,0.130,771,1609,3019
file365.TextGrid,3,0.530,594,1375,2976
file365.TextGrid,,0.245,819,2187,3175
file366.TextGrid,,0.210,1145,2227,3131
file366.TextGrid,1,0.160,708,2200,2720
file366.TextGrid,2,0.110,569,1855,2701
file366.TextGrid,3,0.340,937,2642,3140
file366.TextGrid,,0.233,987,2053,3273
file367.TextGrid,,0.160,950,2042,3094
file367.TextGrid,1,0.180,964,1637,2763
file367.TextGrid,2,0.180,555,1165,2739
file367.TextGrid,3,0.330,543,1165,2639
file367.TextGrid,,0.186,786,1831,2879
file368.TextGrid,,0.280,982,2183,3313
file368.TextGrid,1,0.210,660,1777,3144
file368.TextGrid,2,0.250,685,1562,2983
file368.TextGrid,3,0.220,562,1253,2970
file368.TextGrid,,0.264,861,1976,3146
file369.TextGrid,,0.250,823,1942,2947
file369.TextGrid,1,0.220,440,2252,2835
file369.TextGrid,2,0.150,533,1899,2778
file369.TextGrid,3,0.220,431,1708,2679
file369.TextGrid,,0.384,285,1744,2766
file37.TextGrid,,0.220,1035,2071,3269
file37.TextGrid,1,0.130,592,1642,2711
file37.TextGrid,2,0.270,545,1794,2754
file37.TextGrid,3,0.370,353,1887,2688
file37.TextGrid,,0.149,611,1803,3144
file370.TextGrid,,0.150,1230,2217,3313
file370.TextGrid,1,0.140,843,1576,2851
file370.TextGrid,2,0.280,565,1257,3013
file370.TextGrid,3,0.350,906,1858,2952
file370.TextGrid,,0.302,882,2208,2808
file371.TextGrid,,0.280,1110,2156,3220
file371.TextGrid,1,0.260,425,1763,2749
file371.TextGrid,2,0.270,1169,2304,3103
file371.TextGrid,3,0.290,626,1629,2832
file371.TextGrid,,0.295,1311,2341,3037
file372.TextGrid,,0.250,1493,2319,5021
file372.TextGrid,1,0.260,613,2263,2757
file372.TextGrid,2,0.670,801,1401,2867
file372.TextGrid,3,0.230,1085,1808,2783
file372.TextGrid,,0.070,1296,1915,2863
file373.TextGrid,,0.260,1136,2375,3271
file373.TextGrid,1,0.270,339,2247,3115
file373.TextGrid,2,0.250,977,2322,3208
file373.TextGrid,3,0.480,542,2338,3014
file373.TextGrid,,0.220,827,2103,3207
file374.TextGrid,,0.250,1071,2231,3406
file374.TextGrid,1,0.210,861,1640,2923
file374.TextGrid,2,0.310,539,1069,2765
file374.TextGrid,3,0.260,364,1079,2834
file374.TextGrid,,0.194,771,1853,2909
file375.TextGrid,,0.240,913,2016,3065
file375.TextGrid,1,0.230,815,1135,2505
file375.TextGrid,2,0.090,615,1234,2910
file375.TextGrid,3,0.260,455,1584,2844
file375.TextGrid,,0.233,467,1958,3129
file376.TextGrid,,0.260,1028,2142,3251
file376.TextGrid,1,0.240,381,1614,2630
file376.TextGrid,2,0.210,698,1842,2626
file376.TextGrid,3,0.380,443,1395,2784
file376.TextGrid,,0.219,1175,2155,3803
file377.TextGrid,,0.220,988,2244,3430
file377.TextGrid,1,0.300,347,1771,2896
file377.TextGrid,2,0.260,532,1619,2935
file377.TextGrid,3,0.240,579,1333,2898
file377.TextGrid,,0.289,1157,2084,3747
file378.TextGrid,,0.250,978,2057,3113
file378.TextGrid,1,0.240,662,2057,2980
file378.TextGrid,2,0.360,665,1270,2592
file378.TextGrid,3,0.390,481,1366,2890
file378.TextGrid,,0.155,1373,1958,4399
file379.TextGrid,,0.200,744,2093,2994
file379.TextGrid,1,0.170,845,1829,3268
file379.TextGrid,2,0.160,576,1029,2819
file379.TextGrid,3,0.410,645,1416,2831
file379.TextGrid,,0.189,595,1249,2522
file38.TextGrid,,0.310,618,1837,2801
file38.TextGrid,1,0.180,775,1195,2728
file38.TextGrid,2,0.240,787,1870,3370
file38.TextGrid,3,0.460,585,1848,3434
file38.TextGrid,,0.217,481,1779,3105
file380.TextGrid,,0.220,1119,2081,3258
file380.TextGrid,1,0.240,567,2164,3099
file380.TextGrid,2,0.470,783,1824,2849
file380.TextGrid,3,0.280,473,2205,3009
file380.TextGrid,,0.270,1254,2188,4334
file381.TextGrid,,0.250,1093,2028,3200
file381.TextGrid,1,0.230,429,1937,2706
file381.TextGrid,2,0.260,736,1576,2416
file381.TextGrid,3,0.260,487,1558,2869
file381.TextGrid,,0.309,1174,1943,4022
file382.TextGrid,,0.230,1171,2398,3314
file382.TextGrid,1,0.260,338,1697,2672
file382.TextGrid,2,0.120,650,1781,2895
file382.TextGrid,3,0.330,675,1544,2773
file382.TextGrid,,0.284,904,2238,3520
file383.TextGrid,,0.230,1169,2146,3450
file383.TextGrid,1,0.240,584,2302,2953
file383.TextGrid,2,0.460,832,1463,2555
file383.TextGrid,3,0.250,669,1334,2541
file383.TextGrid,,0.385,835,1609,3018
file384.TextGrid,,0.230,669,1936,3133
file384.TextGrid,1,0.100,591,1313,3127
file384.TextGrid,2,0.210,524,782,2974
file384.TextGrid,3,0.400,477,1495,2539
file384.TextGrid,,0.189,481,1609,2824
file385.TextGrid,,0.220,697,1729,3147
file385.TextGrid,1,0.280,328,1327,2237
file385.TextGrid,2,0.090,494,1606,2556
file385.TextGrid,3,0.250,471,1285,2231
file385.TextGrid,,0.299,724,1457,2915
file386.TextGrid,,0.180,501,1634,2563
file386.TextGrid,1,0.140,578,1658,3132
file386.TextGrid,2,0.200,493,977,2769
file386.TextGrid,3,0.420,459,1590,2607
file386.TextGrid,,0.189,564,1607,2731
file387.TextGrid,,0.260,1028,2247,3323
file387.TextGrid,1,0.220,397,1919,2793
file387.TextGrid,2,0.270,890,1510,2383
file387.TextGrid,3,0.250,648,1490,2808
file387.TextGrid,,0.309,1208,2248,4103
file388.TextGrid,,0.250,1132,2285,3457
file388.TextGrid,1,0.170,500,2208,3131
file388.TextGrid,2,0.460,669,2016,2635
file388.TextGrid,3,0.420,1024,2504,3425
file388.TextGrid,,0.095,992,2303,3181
file389.TextGrid,,0.240,1134,2142,3153
file389.TextGrid,1,0.210,513,1450,2886
file389.TextGrid,2,0.120,475,828,2935
file389.TextGrid,3,0.490,536,1133,2562
file389.TextGrid,,0.164,918,2073,3258
file39.TextGrid,,0.200,807,1694,2705
file39.TextGrid,1,0.380,896,1718,2667
file39.TextGrid,2,0.320,503,1571,2626
file39.TextGrid,3,0.310,560,1631,2995
file39.TextGrid,,0.105,702,2028,3175
file390.TextGrid,,0.220,600,1670,3157
file390.TextGrid,1,0.310,487,1743,2638
file390.TextGrid,2,0.380,345,2068,2966
file390.TextGrid,3,0.330,545,1923,2700
file390.TextGrid,,0.240,764,1854,3160
file391.TextGrid,,0.250,628,1815,2846
file391.TextGrid,1,0.260,478,2022,2920
file391.TextGrid,2,0.370,369,1940,2582
file391.TextGrid,3,0.280,580,1521,2881
file391.TextGrid,,0.235,678,1903,2936
file392.TextGrid,,0.240,879,1889,3145
file392.TextGrid,1,0.130,464,2463,3019
file392.TextGrid,2,0.410,308,2426,3044
file392.TextGrid,3,0.160,460,1970,2593
file392.TextGrid,,0.284,653,1790,2994
file393.TextGrid,,0.250,419,1609,2728
file393.TextGrid,1,0.130,339,1615,2768
file393.TextGrid,2,0.100,479,1701,2673
file393.TextGrid,3,0.580,540,1976,2861
file393.TextGrid,,0.162,685,1791,2804
file394.TextGrid,,0.190,835,1948,2984
file394.TextGrid,1,0.270,581,2192,3117
file394.TextGrid,2,0.440,684,1674,2635
file394.TextGrid,3,0.540,1316,1967,3069
file394.TextGrid,,0.040,1259,2476,3158
file395.TextGrid,,0.170,1124,2160,3088
file395.TextGrid,1,0.340,456,1627,2622
file395.TextGrid,2,0.420,376,1853,2749
file395.TextGrid,3,0.380,468,1502,2806
file395.TextGrid,,0.255,1123,2066,3005
file396.TextGrid,,0.110,476,1522,2597
file396.TextGrid,1,0.250,1019,2196,3229
file396.TextGrid,2,0.230,345,2120,2638
file396.TextGrid,3,0.270,410,2194,2835
file396.TextGrid,,0.176,724,1877,3021
file397.TextGrid,,0.190,566,1872,3087
file397.TextGrid,1,0.500,543,1214,2864
file397.TextGrid,2,0.070,418,1250,2672
file397.TextGrid,3,0.070,355,1076,2554
file397.TextGrid,,0.223,437,1607,2619
file398.TextGrid,,0.150,639,1747,2908
file398.TextGrid,1,0.180,919,2200,3592
file398.TextGrid,2,0.440,403,1126,2495
file398.TextGrid,3,0.180,360,1745,2482
file398.TextGrid,,0.179,760,1678,3065
file399.TextGrid,,0.270,464,1502,2860
file399.TextGrid,1,0.190,514,1529,2908
file399.TextGrid,2,0.160,561,1704,2915
file399.TextGrid,3,0.500,416,1846,2744
file399.TextGrid,,0.195,421,1778,3013
file4.TextGrid,,0.240,907,2174,3142
file4.TextGrid,1,0.260,1018,2289,3190
file4.TextGrid,2,0.210,796,1725,2908
file4.TextGrid,3,0.240,612,976,2659
file4.TextGrid,,0.274,965,2170,3133
file40.TextGrid,,0.240,863,2140,3017
file40.TextGrid,1,0.250,439,2286,2829
file40.TextGrid,2,0.470,1025,1785,2785
file40.TextGrid,3,0.390,1091,1990,3126
file40.TextGrid,,0.130,1044,1864,2955
file400.TextGrid,,0.230,941,1928,2869
file400.TextGrid,1,0.280,311,1906,2772
file400.TextGrid,2,0.290,505,1646,2488
file400.TextGrid,3,0.270,484,1350,2571
file400.TextGrid,,0.239,948,2111,3499
file401.TextGrid,,0.270,948,1948,2960
file401.TextGrid,1,0.160,574,1655,2844
file401.TextGrid,2,0.120,363,2242,2737
file401.TextGrid,3,0.480,683,2328,3083
file401.TextGrid,,0.192,417,1628,2933
file41.TextGrid,,0.240,1087,2051,3003
file41.TextGrid,1,0.210,779,2013,2769
file41.TextGrid,2,0.280,1131,1792,3073
file41.TextGrid,3,0.420,777,1403,2672
file41.TextGrid,,0.245,1003,1894,3062
file42.TextGrid,,0.230,940,1720,2949
file42.TextGrid,1,0.180,260,993,2063
file42.TextGrid,2,0.200,547,1443,2508
file42.TextGrid,3,0.390,954,2153,2953
file42.TextGrid,,0.224,821,1765,2989
file43.TextGrid,,0.110,501,1754,2914
file43.TextGrid,1,0.060,1025,2214,3368
file43.TextGrid,2,0.320,699,1519,2709
file43.TextGrid,3,0.310,611,1372,2886
file43.TextGrid,,0.329,763,1724,2960
file44.TextGrid,,0.240,836,2072,2941
file44.TextGrid,1,0.130,779,1872,3356
file44.TextGrid,2,0.210,370,1708,3040
file44.TextGrid,3,0.380,542,1147,2927
file44.TextGrid,,0.262,594,1359,2538
file45.TextGrid,,0.140,454,1373,2759
file45.TextGrid,1,0.240,393,1658,2783
file45.TextGrid,2,0.160,440,1532,2906
file45.TextGrid,3,0.440,438,1828,2525
file45.TextGrid,,0.149,515,1559,2577
file46.TextGrid,,0.300,953,2091,3275
file46.TextGrid,1,0.220,486,2115,3070
file46.TextGrid,2,0.460,624,1617,3067
file46.TextGrid,3,0.210,699,1242,2929
file46.TextGrid,,0.290,1228,2038,3107
file47.TextGrid,,0.180,447,1489,2548
file47.TextGrid,1,0.150,372,1720,2722
file47.TextGrid,2,0.240,801,1965,2850
file47.TextGrid,3,0.450,431,1824,2564
file47.TextGrid,,0.202,514,1644,2614
file48.TextGrid,,0.240,1417,1990,4986
file48.TextGrid,1,0.210,485,2256,2750
file48.TextGrid,2,0.560,915,1774,2772
file48.TextGrid,3,0.250,335,1525,3109
file48.TextGrid,,0.220,974,1958,3075
file49.TextGrid,,0.110,501,1754,2914
file49.TextGrid,1,0.060,1025,2214,3368
file49.TextGrid,2,0.320,699,1519,2709
file49.TextGrid,3,0.310,611,1372,2886
file49.TextGrid,,0.329,763,1724,2960
file5.TextGrid,,0.190,1092,1839,2966
file5.TextGrid,1,0.230,1189,2512,3533
file5.TextGrid,2,0.310,473,1827,3033
file5.TextGrid,3,0.200,624,1543,2567
file5.TextGrid,,0.294,828,1511,2864
file50.TextGrid,,0.250,722,1776,3002
file50.TextGrid,1,0.140,482,2013,2857
file50.TextGrid,2,0.250,618,1847,2880
file50.TextGrid,3,0.300,947,2325,3086
file50.TextGrid,,0.284,635,1747,2817
file51.TextGrid,,0.210,586,1992,2724
file51.TextGrid,1,0.070,920,2023,3045
file51.TextGrid,2,0.330,442,1810,2659
file51.TextGrid,3,0.390,605,1475,2845
file51.TextGrid,,0.222,583,1516,2759
file52.TextGrid,,0.230,1154,2242,3348
file52.TextGrid,1,0.100,571,1460,3030
file52.TextGrid,2,0.150,360,1621,2748
file52.TextGrid,3,0.480,624,1158,2930
file52.TextGrid,,0.179,598,1537,2990
file53.TextGrid,,0.270,1233,2204,3169
file53.TextGrid,1,0.310,1059,2125,3265
file53.TextGrid,2,0.140,827,1795,3075
file53.TextGrid,3,0.290,1050,1674,2654
file53.TextGrid,,0.299,1135,2228,3206
file54.TextGrid,,0.220,1191,2203,3230
file54.TextGrid,1,0.230,797,1932,2915
file54.TextGrid,2,0.210,387,1502,2753
file54.TextGrid,3,0.340,512,1389,2948
file54.TextGrid,,0.139,522,2000,3188
file55.TextGrid,,0.230,1415,2284,4945
file55.TextGrid,1,0.390,1389,2501,3510
file55.TextGrid,2,0.390,554,1666,2757
file55.TextGrid,3,0.240,678,1542,2900
file55.TextGrid,,0.230,952,1819,2980
file56.TextGrid,,0.240,1263,2260,3877
file56.TextGrid,1,0.280,1493,2764,3409
file56.TextGrid,2,0.300,1324,2210,3142
file56.TextGrid,3,0.530,1015,1442,2535
file56.TextGrid,,0.130,1234,1844,2692
file57.TextGrid,,0.250,1278,2280,3192
file57.TextGrid,1,0.130,628,1421,2609
file57.TextGrid,2,0.360,569,1565,3042
file57.TextGrid,3,0.330,494,1832,2637
file57.TextGrid,,0.245,816,2137,3215
file58.TextGrid,,0.280,1040,1997,2963
file58.TextGrid,1,0.230,794,2343,3019
file58.TextGrid,2,0.430,750,1605,2882
file58.TextGrid,3,0.240,730,1573,2791
file58.TextGrid,,0.300,910,1545,2797
file59.TextGrid,,0.140,544,1579,2794
file59.TextGrid,1,0.140,1420,2505,3250
file59.TextGrid,2,0.270,363,1973,3032
file59.TextGrid,3,0.240,428,1669,2726
file59.TextGrid,,0.246,585,1584,2609
file6.TextGrid,,0.170,514,1566,2998
file6.TextGrid,1,0.170,848,2171,3380
file6.TextGrid,2,0.170,535,1560,2864
file6.TextGrid,3,0.390,412,1697,2501
file6.TextGrid,,0.136,490,1663,2894
file60.TextGrid,,0.250,552,1625,3107
file60.TextGrid,1,0.110,815,1553,2751
file60.TextGrid,2,0.420,605,1501,2652
file60.TextGrid,3,0.330,441,2117,2539
file60.TextGrid,,0.285,743,1768,3092
file61.TextGrid,,0.280,890,1857,3119
file61.TextGrid,1,0.100,651,1466,3155
file61.TextGrid,2,0.190,381,1789,2720
file61.TextGrid,3,0.590,386,1954,2431
file61.TextGrid,,0.062,834,1913,3052
file62.TextGrid,,0.260,1454,2366,4985
file62.TextGrid,1,0.320,796,2076,2639
file62.TextGrid,2,0.200,718,1740,2561
file62.TextGrid,3,0.240,750,1530,2569
file62.TextGrid,,0.289,1212,2061,2775
file63.TextGrid,,0.250,958,2064,3358
file63.TextGrid,1,0.270,731,2170,3063
file63.TextGrid,2,0.300,1021,2137,3103
file63.TextGrid,3,0.290,718,1560,2680
file63.TextGrid,,0.285,1046,2275,4072
file64.TextGrid,,0.180,733,1758,3120
file64.TextGrid,1,0.230,369,1750,2574
file64.TextGrid,2,0.340,488,1951,2699
file64.TextGrid,3,0.360,417,2077,2611
file64.TextGrid,,0.285,780,1816,3080
file65.TextGrid,,0.230,806,1962,3226
file65.TextGrid,1,0.250,273,2052,3094
file65.TextGrid,2,0.270,550,1793,2805
file65.TextGrid,3,0.280,528,1976,2786
file65.TextGrid,,0.279,1104,2092,3246
file66.TextGrid,,0.280,1144,2131,3253
file66.TextGrid,1,0.210,1188,2481,3339
file66.TextGrid,2,0.250,1306,2383,3164
file66.TextGrid,3,0.470,665,1275,2751
file66.TextGrid,,0.099,553,1537,2849
file67.TextGrid,,0.270,1393,2172,5146
file67.TextGrid,1,0.270,1165,2601,3319
file67.TextGrid,2,0.440,909,1823,2888
file67.TextGrid,3,0.190,496,1655,3152
file67.TextGrid,,0.139,827,1930,3075
file68.TextGrid,,0.240,697,1869,3079
file68.TextGrid,1,0.130,592,1520,2888
file68.TextGrid,2,0.270,811,1663,2902
file68.TextGrid,3,0.510,443,1785,2659
file68.TextGrid,,0.257,589,1808,2985
