fileName,name,duration,F1,F2,F3
file227.TextGrid,,0.029,1421,2702,3493
file228.TextGrid,,0.260,1273,2201,3466
file228.TextGrid,1,0.210,1060,2079,2857
file228.TextGrid,2,0.500,667,1556,2763
file228.TextGrid,,0.159,757,1753,2923
file229.TextGrid,,0.220,1105,2258,3309
file229.TextGrid,1,0.280,1024,2200,3279
file229.TextGrid,2,0.560,504,1633,2763
file229.TextGrid,,0.164,1205,2218,3199
file23.TextGrid,,0.220,666,1816,2964
file23.TextGrid,1,0.320,510,1677,2815
file23.TextGrid,2,0.560,445,1732,2606
file23.TextGrid,,0.122,767,1964,3069
file230.TextGrid,,0.260,478,1786,2950
file230.TextGrid,1,0.510,684,1537,2797
file230.TextGrid,2,0.210,342,1626,2422
file230.TextGrid,,0.149,502,1674,2876
file231.TextGrid,,0.300,1075,2009,2953
file231.TextGrid,1,0.190,703,1975,2686
file231.TextGrid,2,0.510,564,1547,2735
file231.TextGrid,,0.224,862,1810,2833
file232.TextGrid,,0.170,829,1853,3032
file232.TextGrid,1,0.200,902,1851,2649
file232.TextGrid,2,0.460,525,1542,2717
file232.TextGrid,,0.299,599,1619,2680
file233.TextGrid,,0.190,1361,2520,3514
file233.TextGrid,1,0.410,788,1413,2800
file233.TextGrid,2,0.630,479,1273,2720
file233.TextGrid,,0.165,1133,2250,3160
file234.TextGrid,,0.260,493,1622,2759
file234.TextGrid,1,0.220,472,1946,2846
file234.TextGrid,2,0.170,560,1721,2890
file234.TextGrid,,0.386,658,1711,2835
file235.TextGrid,,0.250,824,1816,2908
file235.TextGrid,1,0.160,440,1450,2832
file235.TextGrid,2,0.480,521,1279,2889
file235.TextGrid,,0.239,656,1544,2805
file236.TextGrid,,0.210,534,1793,2936
file236.TextGrid,1,0.220,905,1975,2629
file236.TextGrid,2,0.450,521,1425,2671
file236.TextGrid,,0.156,481,1368,2816
file237.TextGrid,,0.240,602,1773,2983
file237.TextGrid,1,0.200,476,1236,2962
file237.TextGrid,2,0.420,559,1369,2725
file237.TextGrid,,0.176,585,1389,2360
file238.TextGrid,,0.030,1253,2272,3496
file238.TextGrid,1,0.350,446,1216,2978
file238.TextGrid,2,0.440,556,1489,3105
file238.TextGrid,,0.233,1053,2062,3747
file239.TextGrid,,0.280,585,1702,2867
file239.TextGrid,1,0.190,624,1877,2883
file239.TextGrid,2,0.440,345,1942,2553
file239.TextGrid,,0.126,441,1633,2817
file24.TextGrid,,0.240,569,1558,2825
file24.TextGrid,1,0.210,469,1569,2741
file24.TextGrid,2,0.590,422,1551,2721
file24.TextGrid,,0.089,580,1635,2976
file240.TextGrid,,0.220,608,1833,3010
file240.TextGrid,1,0.210,486,1964,2731
file240.TextGrid,2,0.450,413,1862,2859
file240.TextGrid,,0.173,745,1748,2836
file241.TextGrid,,0.300,1087,2060,3076
file241.TextGrid,1,0.460,698,1158,2980
file241.TextGrid,2,0.250,405,983,3191
file241.TextGrid,,0.214,836,1780,2889
file242.TextGrid,,0.030,1633,1731,2829
file242.TextGrid,1,0.360,1211,2145,3154
file242.TextGrid,2,0.460,491,2251,2815
file242.TextGrid,,0.203,984,2115,3067
file243.TextGrid,,0.130,1462,2317,4772
file243.TextGrid,1,0.450,968,1975,2558
file243.TextGrid,2,0.360,489,1856,2711
file243.TextGrid,,0.199,580,1866,2884
file244.TextGrid,,0.120,872,1800,2869
file244.TextGrid,1,0.280,433,1737,2692
file244.TextGrid,2,0.590,833,1433,2442
file244.TextGrid,,0.149,945,1876,2911
file245.TextGrid,,0.230,945,1878,3241
file245.TextGrid,1,0.200,499,1722,3130
file245.TextGrid,2,0.220,551,1912,3090
file245.TextGrid,,0.479,567,1637,2432
file246.TextGrid,,0.180,1307,2211,2970
file246.TextGrid,1,0.270,735,1576,3010
file246.TextGrid,2,0.370,470,935,3069
file246.TextGrid,,0.233,555,1660,3029
file247.TextGrid,,0.290,1177,2255,3201
file247.TextGrid,1,0.180,522,1802,2722
file247.TextGrid,2,0.390,544,1624,3079
file247.TextGrid,,0.279,1225,2106,3257
file248.TextGrid,,0.280,1144,2260,3366
file248.TextGrid,1,0.430,560,1270,2798
file248.TextGrid,2,0.310,561,2044,2934
file248.TextGrid,,0.387,1305,2414,3387
file249.TextGrid,,0.170,696,1816,3309
file249.TextGrid,1,0.240,884,2074,3177
file249.TextGrid,2,0.370,489,1580,2785
file249.TextGrid,,0.256,851,1358,1955
file25.TextGrid,,0.230,872,1890,2838
file25.TextGrid,1,0.150,784,1786,2707
file25.TextGrid,2,0.350,828,1643,2580
file25.TextGrid,,0.238,867,1852,2834
file250.TextGrid,,0.300,1059,2022,2960
file250.TextGrid,1,0.330,682,1706,2491
file250.TextGrid,2,0.320,655,1635,2565
file250.TextGrid,,0.274,1199,2083,2963
file251.TextGrid,,0.120,884,1811,2940
file251.TextGrid,1,0.270,489,1207,2754
file251.TextGrid,2,0.360,895,1451,2474
file251.TextGrid,,0.303,1180,2190,3148
file252.TextGrid,,0.300,1025,2216,3276
file252.TextGrid,1,0.050,634,2011,2731
file252.TextGrid,2,0.710,463,1841,2757
file252.TextGrid,,0.249,739,2113,3507
file253.TextGrid,,0.330,835,1810,2971
file253.TextGrid,1,0.130,654,1475,2833
file253.TextGrid,2,0.560,585,1804,2835
file253.TextGrid,,0.202,614,1694,2926
file254.TextGrid,,0.160,1321,2289,4405
file254.TextGrid,1,0.490,746,1504,2928
file254.TextGrid,2,0.500,730,1922,3223
file254.TextGrid,,0.159,1183,2251,3848
file255.TextGrid,,0.210,939,1950,3030
file255.TextGrid,1,0.360,352,1769,2757
file255.TextGrid,2,0.570,507,1709,2815
file255.TextGrid,,0.255,480,1996,3177
file256.TextGrid,,0.250,978,1789,2751
file256.TextGrid,1,0.250,750,1248,3145
file256.TextGrid,2,0.440,497,1377,2825
file256.TextGrid,,0.189,605,2057,3237
file257.TextGrid,,0.250,546,1584,2598
file257.TextGrid,1,0.180,898,2360,3284
file257.TextGrid,2,0.340,469,1232,2790
file257.TextGrid,,0.452,667,1827,2958
file258.TextGrid,,0.290,1143,2140,3249
file258.TextGrid,1,0.380,438,1122,2994
file258.TextGrid,2,0.270,588,1266,2772
file258.TextGrid,,0.284,726,1625,2658
file259.TextGrid,,0.250,913,2151,3349
file259.TextGrid,1,0.130,690,1277,3061
file259.TextGrid,2,0.560,407,1244,2954
file259.TextGrid,,0.113,362,1807,2973
file26.TextGrid,,0.300,703,1921,3135
file26.TextGrid,1,0.300,370,2109,2857
file26.TextGrid,2,0.690,579,1950,2641
file26.TextGrid,,0.275,941,2130,3222
file260.TextGrid,,0.200,717,1572,2821
file260.TextGrid,1,0.250,948,1855,3125
file260.TextGrid,2,0.460,650,1598,2753
file260.TextGrid,,0.219,696,2070,2479
file261.TextGrid,,0.240,1253,2132,4112
file261.TextGrid,1,0.570,571,1649,2969
file261.TextGrid,2,0.090,727,1445,2749
file261.TextGrid,,0.239,822,1745,2867
file262.TextGrid,,0.230,929,1915,2927
file262.TextGrid,1,0.460,947,1709,2694
file262.TextGrid,2,0.440,978,1669,2617
file262.TextGrid,,0.094,1085,1656,3017
file263.TextGrid,,0.030,319,1522,2477
file263.TextGrid,1,0.210,1053,2278,3401
file263.TextGrid,2,0.670,404,1585,2678
file263.TextGrid,,0.126,561,1600,2747
file264.TextGrid,,0.280,1152,2007,3128
file264.TextGrid,1,0.330,1260,2263,3310
file264.TextGrid,2,0.400,564,1676,2711
file264.TextGrid,,0.214,828,1957,2932
file265.TextGrid,,0.270,474,1604,2647
file265.TextGrid,1,0.270,584,1636,3058
file265.TextGrid,2,0.540,576,1730,2785
file265.TextGrid,,0.049,523,1789,2770
file266.TextGrid,,0.140,1022,2135,3223
file266.TextGrid,1,0.270,447,1658,2833
file266.TextGrid,2,0.570,671,1733,2968
file266.TextGrid,,0.244,866,1927,2979
file267.TextGrid,,0.160,1171,2160,4262
file267.TextGrid,1,0.370,600,1603,2608
file267.TextGrid,2,0.330,705,1632,2452
file267.TextGrid,,0.193,1214,2001,3352
file268.TextGrid,,0.400,1297,2253,4248
file268.TextGrid,1,0.380,917,1907,2622
file268.TextGrid,2,0.360,480,1964,2767
file268.TextGrid,,0.169,886,1946,3131
file269.TextGrid,,0.190,846,1910,3071
file269.TextGrid,1,0.210,482,2331,2784
file269.TextGrid,2,0.600,606,2187,2841
file269.TextGrid,,0.224,858,2270,3440
file27.TextGrid,,0.230,580,1674,2875
file27.TextGrid,1,0.360,860,2413,3179
file27.TextGrid,2,0.380,549,1708,2528
file27.TextGrid,,0.159,783,1769,3091
file270.TextGrid,,0.250,556,1574,2911
file270.TextGrid,1,0.070,835,1899,2969
file270.TextGrid,2,0.560,529,1382,2610
file270.TextGrid,,0.156,424,1553,2723
file271.TextGrid,,0.240,637,1656,2899
file271.TextGrid,1,0.200,889,1761,3158
file271.TextGrid,2,0.470,667,1265,2463
file271.TextGrid,,0.219,774,1280,2713
file272.TextGrid,,0.210,822,1958,3120
file272.TextGrid,1,0.310,737,1373,2313
file272.TextGrid,2,0.400,834,1945,3054
file272.TextGrid,,0.302,1041,2247,3394
file273.TextGrid,,0.270,956,2063,3116
file273.TextGrid,1,0.230,632,1538,2362
file273.TextGrid,2,0.320,385,2136,2919
file273.TextGrid,,0.216,837,1874,3066
file274.TextGrid,,0.260,936,2252,3294
file274.TextGrid,1,0.340,512,1771,3052
file274.TextGrid,2,0.390,356,1716,2832
file274.TextGrid,,0.234,539,1881,3206
file275.TextGrid,,0.280,1417,2375,3530
file275.TextGrid,1,0.260,638,1497,2783
file275.TextGrid,2,0.330,378,1291,2564
file275.TextGrid,,0.259,336,1804,2718
file276.TextGrid,,0.290,508,1727,2807
file276.TextGrid,1,0.090,795,2252,2861
file276.TextGrid,2,0.390,470,1900,2699
file276.TextGrid,,0.173,424,1494,2436
file277.TextGrid,,0.240,485,1586,2896
file277.TextGrid,1,0.190,520,1439,2853
file277.TextGrid,2,0.250,612,1486,2998
file277.TextGrid,,0.449,548,1365,2959
file278.TextGrid,,0.240,794,1946,3221
file278.TextGrid,1,0.150,367,2260,2816
file278.TextGrid,2,0.190,393,1436,2652
file278.TextGrid,,0.985,625,2030,3047
file279.TextGrid,,0.270,723,1780,3231
file279.TextGrid,1,0.200,554,1511,3044
file279.TextGrid,2,0.460,858,1492,2757
file279.TextGrid,,0.209,963,1978,2922
file28.TextGrid,,0.150,909,2006,3119
file28.TextGrid,1,0.220,1031,1808,2493
file28.TextGrid,2,0.380,371,2077,2763
file28.TextGrid,,0.286,1092,2249,3261
file280.TextGrid,,0.220,1443,2360,4991
file280.TextGrid,1,0.130,895,1418,3101
file280.TextGrid,2,0.400,767,1211,2965
file280.TextGrid,,0.218,952,1836,3015
file281.TextGrid,,0.170,1077,1962,2955
file281.TextGrid,1,0.360,972,1281,2937
file281.TextGrid,2,0.360,744,1018,3134
file281.TextGrid,,0.163,1077,1967,2993
file282.TextGrid,,0.220,873,1822,3019
file282.TextGrid,1,0.230,646,2002,2743
file282.TextGrid,2,0.440,382,2025,2674
file282.TextGrid,,0.239,581,1838,2928
file283.TextGrid,,0.190,1001,2064,3088
file283.TextGrid,1,0.370,494,2013,2833
file283.TextGrid,2,0.460,707,1855,2805
file283.TextGrid,,0.289,752,1866,2946
file284.TextGrid,,0.300,963,2133,3245
file284.TextGrid,1,0.050,701,1131,3156
file284.TextGrid,2,0.330,552,1924,3159
file284.TextGrid,,0.449,601,1899,2834
file285.TextGrid,,0.150,638,2095,3463
file285.TextGrid,1,0.250,830,2040,2896
file285.TextGrid,2,0.330,525,1117,2778
file285.TextGrid,,0.153,326,1222,2908
file286.TextGrid,,0.280,1103,2183,3286
file286.TextGrid,1,0.250,416,1798,2732
file286.TextGrid,2,0.630,399,1951,2893
file286.TextGrid,,0.062,776,1692,2920
file287.TextGrid,,0.280,544,1682,2696
file287.TextGrid,1,0.140,474,1400,2866
file287.TextGrid,2,0.380,781,2043,2972
file287.TextGrid,,0.236,532,1811,2752
file288.TextGrid,,0.150,967,1859,2782
file288.TextGrid,1,0.310,972,2024,2911
file288.TextGrid,2,0.430,394,1773,2719
file288.TextGrid,,0.146,591,1813,2917
file289.TextGrid,,0.300,947,2062,3216
file289.TextGrid,1,0.170,855,1365,3141
file289.TextGrid,2,0.560,759,2506,3484
file289.TextGrid,,0.285,1041,2237,3380
file29.TextGrid,,0.260,487,1642,3010
file29.TextGrid,1,0.200,628,1588,3159
file29.TextGrid,2,0.640,548,1105,3013
file29.TextGrid,,0.029,546,1702,2961
file290.TextGrid,,0.080,1296,2104,3079
file290.TextGrid,1,0.250,1457,2397,3359
file290.TextGrid,2,0.330,713,1575,2570
file290.TextGrid,,0.223,1013,1702,2989
file291.TextGrid,,0.280,800,1720,3016
file291.TextGrid,1,0.150,1204,2021,3389
file291.TextGrid,2,0.640,472,1525,2881
file291.TextGrid,,0.152,917,1541,2538
file292.TextGrid,,0.210,1240,2143,3649
file292.TextGrid,1,0.360,1048,1771,2516
file292.TextGrid,2,0.610,702,2155,3337
file292.TextGrid,,0.044,1535,2078,3706
file293.TextGrid,,0.250,1044,1982,2903
file293.TextGrid,1,0.260,627,2148,2893
file293.TextGrid,2,0.550,933,1849,2665
file293.TextGrid,,0.420,1183,2125,2970
file294.TextGrid,,0.290,777,1757,2760
file294.TextGrid,1,0.140,458,1978,2889
file294.TextGrid,2,0.350,481,2022,2897
file294.TextGrid,,0.256,665,1634,2651
file295.TextGrid,,0.230,823,1603,2949
file295.TextGrid,1,0.240,1045,2255,3639
file295.TextGrid,2,0.380,717,1520,3042
file295.TextGrid,,0.279,733,1907,2727
file296.TextGrid,,0.240,1110,2164,3015
file296.TextGrid,1,0.130,377,2268,2893
file296.TextGrid,2,0.500,561,1630,3043
file296.TextGrid,,0.098,581,1623,2712
file297.TextGrid,,0.290,881,1834,3148
file297.TextGrid,1,0.120,1181,2364,3164
file297.TextGrid,2,0.490,557,1932,2841
file297.TextGrid,,0.229,695,1912,2625
file298.TextGrid,,0.160,1324,2336,4665
file298.TextGrid,1,0.340,603,1893,2905
file298.TextGrid,2,0.320,1030,1780,2539
file298.TextGrid,,0.319,1253,2093,4392
file299.TextGrid,,0.270,840,1775,2886
file299.TextGrid,1,0.130,385,1845,2698
file299.TextGrid,2,0.590,318,1798,2818
file299.TextGrid,,0.139,554,1635,2959
file3.TextGrid,,0.300,1220,2122,3273
file3.TextGrid,1,0.180,585,1515,3371
file3.TextGrid,2,0.490,716,1614,3159
file3.TextGrid,,0.159,775,1619,3097
file30.TextGrid,,0.170,1142,2186,3286
file30.TextGrid,1,0.140,1040,1692,2786
file30.TextGrid,2,0.540,471,1659,2682
file30.TextGrid,,0.033,244,1820,3095
file300.TextGrid,,0.130,1338,1909,3056
file300.TextGrid,1,0.210,1219,2031,2973
file300.TextGrid,2,0.460,380,1206,2835
file300.TextGrid,,0.168,542,1989,3153
file301.TextGrid,,0.200,1125,1967,3225
file301.TextGrid,1,0.290,699,1612,2756
file301.TextGrid,2,0.650,794,1973,3190
file301.TextGrid,,0.169,1193,1895,3321
file302.TextGrid,,0.090,1015,1919,4291
file302.TextGrid,1,0.710,564,978,2950
file302.TextGrid,2,0.090,711,1076,3066
file302.TextGrid,,0.163,958,1930,2933
file303.TextGrid,,0.410,663,1727,2899
file303.TextGrid,1,0.460,706,1905,2945
file303.TextGrid,2,0.380,588,1528,2876
file303.TextGrid,,0.250,694,1723,3061
file304.TextGrid,,0.200,1115,2208,3348
file304.TextGrid,1,0.280,327,1818,2637
file304.TextGrid,2,0.390,305,1912,2777
file304.TextGrid,,0.166,574,1924,3053
file305.TextGrid,,0.300,1276,2320,4024
file305.TextGrid,1,0.320,721,2015,2663
file305.TextGrid,2,0.390,484,2189,2990
file305.TextGrid,,0.214,1196,2262,4190
file306.TextGrid,,0.280,796,1925,3053
file306.TextGrid,1,0.200,553,1848,3093
file306.TextGrid,2,0.570,313,2007,2625
file306.TextGrid,,0.172,761,1846,3123
file307.TextGrid,,0.180,985,2150,3239
file307.TextGrid,1,0.170,983,1649,2922
file307.TextGrid,2,0.210,451,1937,2720
file307.TextGrid,,0.408,615,1681,2871
file308.TextGrid,,0.200,1488,2405,5412
file308.TextGrid,1,0.430,544,1450,2739
file308.TextGrid,2,0.380,814,1903,2955
file308.TextGrid,,0.299,944,1603,2648
file309.TextGrid,,0.210,475,1580,2871
file309.TextGrid,1,0.240,381,1483,2932
file309.TextGrid,2,0.420,358,1836,2595
file309.TextGrid,,0.166,443,1766,2666
file31.TextGrid,,0.350,1022,1942,3115
file31.TextGrid,1,0.190,483,1570,3080
file31.TextGrid,2,0.160,550,1447,2978
file31.TextGrid,,0.429,625,1462,2671
file310.TextGrid,,0.180,678,1855,3001
file310.TextGrid,1,0.360,584,1842,2584
file310.TextGrid,2,0.380,439,2118,2637
file310.TextGrid,,0.209,718,1859,2779
file311.TextGrid,,0.180,1004,2121,3312
file311.TextGrid,1,0.350,652,1675,2807
file311.TextGrid,2,0.450,417,1727,2903
file311.TextGrid,,0.329,1077,2089,3295
file312.TextGrid,,0.280,544,1682,2696
file312.TextGrid,1,0.140,474,1400,2866
file312.TextGrid,2,0.380,781,2043,2972
file312.TextGrid,,0.236,532,1811,2752
file313.TextGrid,,0.090,995,1840,2869
file313.TextGrid,1,0.370,1031,2197,3212
file313.TextGrid,2,0.310,623,1467,2816
file313.TextGrid,,0.283,1241,2068,4543
file314.TextGrid,,0.240,942,1596,2495
file314.TextGrid,1,0.340,531,1606,2471
file314.TextGrid,2,0.480,444,1768,2823
file314.TextGrid,,0.162,583,1778,2919
file315.TextGrid,,0.250,621,1666,2833
file315.TextGrid,1,0.180,985,2245,3526
file315.TextGrid,2,0.430,583,1229,2727
file315.TextGrid,,0.176,497,1407,2665
file316.TextGrid,,0.280,957,2024,3210
file316.TextGrid,1,0.230,448,1202,2879
file316.TextGrid,2,0.320,676,1677,2878
file316.TextGrid,,0.309,1179,2097,3690
file317.TextGrid,,0.090,996,2314,2991
file317.TextGrid,1,0.440,628,2149,2653
file317.TextGrid,2,0.340,912,1496,2842
file317.TextGrid,,0.269,1098,2066,3094
file318.TextGrid,,0.220,641,1647,2948
file318.TextGrid,1,0.230,654,1508,2802
file318.TextGrid,2,0.390,645,1366,2774
file318.TextGrid,,0.196,1181,2208,3336
file319.TextGrid,,0.220,848,1991,3005
file319.TextGrid,1,0.370,696,2022,3247
file319.TextGrid,2,0.380,422,1825,2710
file319.TextGrid,,0.169,964,2151,3260
file32.TextGrid,,0.190,736,2046,3151
file32.TextGrid,1,0.250,600,1856,3075
file32.TextGrid,2,0.220,702,1507,2652
file32.TextGrid,,0.308,719,1571,2795
file320.TextGrid,,0.090,1403,2403,4586
file320.TextGrid,1,0.230,1368,2361,3182
file320.TextGrid,2,0.540,811,1523,2595
file320.TextGrid,,0.193,1106,1865,3432
file321.TextGrid,,0.230,617,1788,2820
file321.TextGrid,1,0.270,571,1591,2413
file321.TextGrid,2,0.320,408,1783,2578
file321.TextGrid,,0.216,622,1799,2760
file322.TextGrid,,0.110,1151,2298,3242
file322.TextGrid,1,0.360,601,1260,2982
file322.TextGrid,2,0.440,1046,1541,3123
file322.TextGrid,,0.314,1258,2204,4110
file323.TextGrid,,0.140,959,2081,3144
file323.TextGrid,1,0.160,1030,1630,2975
file323.TextGrid,2,0.640,382,1669,2961
file323.TextGrid,,0.113,431,1919,3132
file324.TextGrid,,0.290,1336,2138,4646
file324.TextGrid,1,0.270,817,1480,2470
file324.TextGrid,2,0.510,760,1488,2443
file324.TextGrid,,0.154,1084,1864,3004
file325.TextGrid,,0.290,1159,2043,3260
file325.TextGrid,1,0.240,557,1647,2860
file325.TextGrid,2,0.590,510,1635,2844
file325.TextGrid,,0.102,985,2100,3239
file326.TextGrid,,0.320,923,2066,3100
file326.TextGrid,1,0.250,1147,2354,3189
file326.TextGrid,2,0.570,623,2021,2773
file326.TextGrid,,0.169,811,1941,3059
file327.TextGrid,,0.140,1155,2076,4051
file327.TextGrid,1,0.250,599,1208,2777
file327.TextGrid,2,0.460,653,1258,2910
file327.TextGrid,,0.203,1087,1998,3240
file328.TextGrid,,0.260,814,1749,3069
file328.TextGrid,1,0.220,824,2273,3227
file328.TextGrid,2,0.530,411,1715,2570
file328.TextGrid,,0.212,735,1617,3009
file329.TextGrid,,0.280,828,1968,2964
file329.TextGrid,1,0.180,781,2012,2571
file329.TextGrid,2,0.280,667,1386,2507
file329.TextGrid,,0.296,734,1771,3068
file33.TextGrid,,0.130,933,2071,3335
file33.TextGrid,1,0.220,789,1970,3152
file33.TextGrid,2,0.630,490,1573,2991
file33.TextGrid,,0.149,524,1583,2737
file330.TextGrid,,0.170,666,2023,2999
file330.TextGrid,1,0.500,455,2272,2937
file330.TextGrid,2,0.270,469,1489,2772
file330.TextGrid,,0.284,434,2030,3326
file331.TextGrid,,0.090,1274,2106,3190
file331.TextGrid,1,0.300,324,1503,2523
file331.TextGrid,2,0.380,493,1820,2683
file331.TextGrid,,0.283,1187,2123,3014
file332.TextGrid,,0.270,1161,1998,3143
file332.TextGrid,1,0.230,791,1862,2900
file332.TextGrid,2,0.680,449,1701,2782
file332.TextGrid,,0.042,787,2375,3410
file333.TextGrid,,0.240,588,1485,2945
file333.TextGrid,1,0.270,585,1604,3048
file333.TextGrid,2,0.300,589,1259,2953
file333.TextGrid,,0.329,867,1811,3130
file334.TextGrid,,0.290,925,2012,3130
file334.TextGrid,1,0.280,639,2615,3296
file334.TextGrid,2,0.630,605,1462,2508
file334.TextGrid,,0.195,1202,2087,3149
file335.TextGrid,,0.280,544,1682,2696
file335.TextGrid,1,0.250,909,1907,3077
file335.TextGrid,2,0.270,503,1835,2820
file335.TextGrid,,0.236,532,1811,2752
file336.TextGrid,,0.170,1332,2335,4862
file336.TextGrid,1,0.270,455,1718,2868
file336.TextGrid,2,0.570,1100,1979,2968
file336.TextGrid,,0.043,1661,2487,3324
file337.TextGrid,,0.450,454,1499,2619
file337.TextGrid,1,0.270,439,1472,2752
file337.TextGrid,2,0.380,378,1606,2481
file337.TextGrid,,0.215,534,1592,2847
file338.TextGrid,,0.220,910,1834,3067
file338.TextGrid,1,0.260,600,1947,2734
file338.TextGrid,2,0.710,369,1659,2834
file338.TextGrid,,0.034,433,1799,2899
file339.TextGrid,,0.260,749,1787,2914
file339.TextGrid,1,0.190,488,1562,2788
file339.TextGrid,2,0.220,609,1965,2518
file339.TextGrid,,0.298,651,1872,2657
file34.TextGrid,,0.130,957,1968,3195
file34.TextGrid,1,0.260,742,1637,2801
file34.TextGrid,2,0.410,461,1771,2905
file34.TextGrid,,0.168,1084,2289,3734
file340.TextGrid,,0.250,739,1898,3072
file340.TextGrid,1,0.460,333,1798,2756
file340.TextGrid,2,0.490,384,2066,2757
file340.TextGrid,,0.207,771,1753,2852
file341.TextGrid,,0.210,825,1949,3019
file341.TextGrid,1,0.400,610,1687,2742
file341.TextGrid,2,0.610,486,1986,2829
file341.TextGrid,,0.175,787,1903,3076
file342.TextGrid,,0.320,627,1788,2926
file342.TextGrid,1,0.050,634,1258,2988
file342.TextGrid,2,0.310,680,1399,3158
file342.TextGrid,,0.449,777,1670,3018
file343.TextGrid,,0.200,532,1412,2858
file343.TextGrid,1,0.120,569,1386,3203
file343.TextGrid,2,0.510,529,1575,3083
file343.TextGrid,,0.299,438,1699,3054
file344.TextGrid,,0.030,856,1889,2866
file344.TextGrid,1,0.680,743,1874,3261
file344.TextGrid,2,0.330,665,1538,2723
file344.TextGrid,,0.269,795,1858,3118
file345.TextGrid,,0.260,1012,2017,3192
file345.TextGrid,1,0.320,818,1970,3180
file345.TextGrid,2,0.500,331,2170,2855
file345.TextGrid,,0.327,627,1807,2928
file346.TextGrid,,0.170,982,2060,3271
file346.TextGrid,1,0.270,749,1293,2219
file346.TextGrid,2,0.340,546,1677,2511
file346.TextGrid,,0.273,968,2131,3053
file347.TextGrid,,0.080,1126,2185,3491
file347.TextGrid,1,0.310,397,1151,2471
file347.TextGrid,2,0.330,608,1651,2679
file347.TextGrid,,0.248,774,2163,3060
file348.TextGrid,,0.300,981,2226,3154
file348.TextGrid,1,0.220,690,2025,2719
file348.TextGrid,2,0.590,450,1526,2743
file348.TextGrid,,0.114,1152,2274,3421
file349.TextGrid,,0.260,687,2124,3025
file349.TextGrid,1,0.130,537,1238,2827
file349.TextGrid,2,0.310,521,1437,2572
file349.TextGrid,,0.243,462,1508,2581
file35.TextGrid,,0.300,580,1549,2772
file35.TextGrid,1,0.140,1319,2385,3271
file35.TextGrid,2,0.490,519,1890,2957
file35.TextGrid,,0.199,535,1557,2763
file350.TextGrid,,0.290,1157,2338,3339
file350.TextGrid,1,0.130,743,1846,2752
file350.TextGrid,2,0.260,729,1811,2976
file350.TextGrid,,0.356,936,1957,2731
file351.TextGrid,,0.090,955,1975,3159
file351.TextGrid,1,0.440,952,1770,3087
file351.TextGrid,2,0.270,360,2317,2913
file351.TextGrid,,0.253,862,2005,3170
file352.TextGrid,,0.240,588,1857,3003
file352.TextGrid,1,0.120,375,2191,2742
file352.TextGrid,2,0.450,353,1688,2693
file352.TextGrid,,0.243,768,1798,2951
file353.TextGrid,,0.250,1131,2112,3223
file353.TextGrid,1,0.200,678,1755,2725
file353.TextGrid,2,0.430,739,1717,2849
file353.TextGrid,,0.173,1012,1964,3142
file354.TextGrid,,0.150,1109,2032,3024
file354.TextGrid,1,0.430,777,1951,2922
file354.TextGrid,2,0.370,837,1934,2929
file354.TextGrid,,0.274,1447,2543,3644
file355.TextGrid,,0.270,742,1755,3142
file355.TextGrid,1,0.360,409,1323,3145
file355.TextGrid,2,0.400,349,1279,3173
file355.TextGrid,,0.365,786,1670,3148
file356.TextGrid,,0.220,521,1557,2768
file356.TextGrid,1,0.250,415,2219,2927
file356.TextGrid,2,0.410,448,1932,2646
file356.TextGrid,,0.156,558,1840,2977
file357.TextGrid,,0.230,987,1952,3125
file357.TextGrid,1,0.190,1202,2221,2929
file357.TextGrid,2,0.800,654,1658,2661
file357.TextGrid,,0.095,621,1753,2802
file358.TextGrid,,0.200,715,2024,3077
file358.TextGrid,1,0.370,563,2057,2875
file358.TextGrid,2,0.380,718,1628,2491
file358.TextGrid,,0.189,939,1810,2977
file359.TextGrid,,0.280,1164,2189,3446
file359.TextGrid,1,0.420,829,1693,2534
file359.TextGrid,2,0.330,506,2012,3207
file359.TextGrid,,0.194,2292,3088,3649
file36.TextGrid,,0.250,796,1665,2877
file36.TextGrid,1,0.220,1019,2230,3608
file36.TextGrid,2,0.470,396,1884,2887
file36.TextGrid,,0.282,728,1776,2853
file360.TextGrid,,0.150,986,2060,3035
file360.TextGrid,1,0.470,844,1830,3384
file360.TextGrid,2,0.370,572,1825,2529
file360.TextGrid,,0.234,1194,2270,3160
file361.TextGrid,,0.260,680,1804,2938
file361.TextGrid,1,0.150,648,1369,2809
file361.TextGrid,2,0.480,700,1449,3003
file361.TextGrid,,0.239,612,1639,2758
file362.TextGrid,,0.280,488,1480,2734
file362.TextGrid,1,0.130,561,2183,2990
file362.TextGrid,2,0.540,621,1777,2812
file362.TextGrid,,0.086,635,1782,2669
file363.TextGrid,,0.270,869,1896,2964
file363.TextGrid,1,0.170,577,1278,2835
file363.TextGrid,2,0.520,411,1820,2500
file363.TextGrid,,0.262,597,1694,2689
file364.TextGrid,,0.240,1367,2338,5072
file364.TextGrid,1,0.390,567,1899,2638
file364.TextGrid,2,0.510,722,2032,2918
file364.TextGrid,,0.255,1273,2285,4611
file365.TextGrid,,0.220,524,1608,2753
file365.TextGrid,1,0.290,369,1227,2890
file365.TextGrid,2,0.300,492,984,2904
file365.TextGrid,,0.226,493,1309,2635
file366.TextGrid,,0.230,1021,2178,3263
file366.TextGrid,1,0.270,592,1265,2588
file366.TextGrid,2,0.190,520,1228,2761
